table,column,value
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,930
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,8718572
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,2751
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,9
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,96178
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,630021
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,1654756
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,93191
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,8040
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,674529892
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,8580
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,other_details,
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,investor_id,2
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,investor_id,3
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,investor_id,6
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,investor_id,7
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,investor_id,18
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,investor_id,19
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,transaction_type_code,SALE
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,transaction_type_code,PUR
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1985-10-08 13:13:39
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1979-04-27 06:03:59
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1982-06-06 17:19:00
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1983-11-01 17:57:27
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1981-01-28 08:07:03
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1988-09-16 19:02:51
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,2002-09-13 03:04:56
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1990-12-02 09:03:38
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,date_of_transaction,1997-12-30 05:05:40
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,0
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,1
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,8.9
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,48777.969
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,302507.6996
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,822.803
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,207484122.2796
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,27.257
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,amount_of_transaction,29.3534
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,587
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,1522
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,8718572
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,2751
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,93191
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,630021
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,1654756
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,8580
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,share_count,9
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,other_details,
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,1
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,3
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,4
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,8
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,9
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,10
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,11
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,14
transactions as t1 join transactions_lots as t2 on t1.transaction_id = t2.transaction_id,lot_id,15
perpetrator,perpetrator_id,1
perpetrator,perpetrator_id,2
perpetrator,perpetrator_id,3
perpetrator,perpetrator_id,4
perpetrator,perpetrator_id,5
perpetrator,people_id,1
perpetrator,people_id,3
perpetrator,people_id,4
perpetrator,people_id,6
perpetrator,people_id,8
perpetrator,date,11.18 Nov. 18
perpetrator,date,04.00 April
perpetrator,date,05.21 May 21
perpetrator,date,09.20 Sep. 20
perpetrator,date,04.26 April 26/27
perpetrator,year,1994.0
perpetrator,year,1995.0
perpetrator,year,1938.0
perpetrator,year,1950.0
perpetrator,year,1982.0
perpetrator,location,Kaio
perpetrator,location,Nainital
perpetrator,location,Zhaodong
perpetrator,location,Beijing
perpetrator,location,Uiryeong
perpetrator,country,China
perpetrator,country,South Korea
perpetrator,country,India
perpetrator,country,Japan
perpetrator,killed,32
perpetrator,killed,22
perpetrator,killed,23
perpetrator,killed,56
perpetrator,killed,30
perpetrator,injured,0
perpetrator,injured,3
perpetrator,injured,37
perpetrator,injured,16
perpetrator,injured,80
county_public_safety,county_id,1
county_public_safety,county_id,2
county_public_safety,county_id,3
county_public_safety,county_id,4
county_public_safety,county_id,5
county_public_safety,county_id,6
county_public_safety,name,Campbell River
county_public_safety,name,Abbotsford
county_public_safety,name,Castlegar
county_public_safety,name,Chilliwack
county_public_safety,name,Burnaby
county_public_safety,name,Central Saanich
county_public_safety,population,204320
county_public_safety,population,128165
county_public_safety,population,73066
county_public_safety,population,7821
county_public_safety,population,16821
county_public_safety,population,30810
county_public_safety,police_officers,40
county_public_safety,police_officers,91
county_public_safety,police_officers,11
county_public_safety,police_officers,21
county_public_safety,police_officers,187
county_public_safety,police_officers,253
county_public_safety,residents_per_officer,801
county_public_safety,residents_per_officer,770
county_public_safety,residents_per_officer,803
county_public_safety,residents_per_officer,711
county_public_safety,residents_per_officer,808
county_public_safety,residents_per_officer,685
county_public_safety,case_burden,100
county_public_safety,case_burden,39
county_public_safety,case_burden,137
county_public_safety,case_burden,107
county_public_safety,case_burden,140
county_public_safety,case_burden,81
county_public_safety,crime_rate,174.0
county_public_safety,crime_rate,49.0
county_public_safety,crime_rate,178.0
county_public_safety,crime_rate,150.0
county_public_safety,crime_rate,118.0
county_public_safety,crime_rate,123.0
county_public_safety,police_force,Central Saanich Police
county_public_safety,police_force,RCMP
county_public_safety,police_force,Abbotsford Police Department
county_public_safety,location,West
county_public_safety,location,North
county_public_safety,location,East
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,2
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,3
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,4
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,5
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,6
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,7
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,8
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,9
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,10
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,11
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,12
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,13
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,14
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,15
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,16
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,city_id,17
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,64.3
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,70.7
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,72.5
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,76.1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,78.3
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,80.7
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,82.0
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,83.5
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,83.0
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,84.5
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,86.6
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,53.5
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,86.0
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,84.1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,87.9
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,61.2
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,white,93.1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,32.5
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,3.1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,4.1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,5.3
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,6.1
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,7.3
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,7.4
city as t1 join county_public_safety as t2 on t1.county_id = t2.county_id,black,7.2
